#fields	index	rw_pattern
545	*.FindZip
546	*.FilesLocker
547	*.Fenrir
548	*.FenixLocker
549	*.FCT
550	*.FCP
551	*.Fadesoft
552	*.Fabiansomware
553	*.Extractor
554	*.Extortion Scam
555	*.Exocrypt XTC
556	*.ExecutionerPlus
557	*.Everbe*
558	*.Eternal
559	*.Estemani
560	*.Erica
561	*.Erebus
562	*.EnkripsiPC
563	*.Enjey Crypter
564	*.Encryptor RaaS
565	*.EncryptoJJS
566	*.EncryptedBatch
567	*.Enc1
568	*.El Polocker
569	*.EggLocker
570	*.EduCrypt
571	*.EdgeLocker
572	*.ECLR*
573	*.eCh0raix
574	*.eBayWall
575	*.DynA-Crypt
576	*.DVPN
577	*.DryCry
578	*.DriedSister
579	*.DoubleLocker
580	*.DoNotChange
581	*.Done
582	*.DoggeWiper
583	*.DMA Locker*
584	*.District
585	*.Dishwasher
586	*.DirtyDecrypt
587	*.DilmaLocker
588	*.Digisom
589	*.DeriaLock
590	*.Defray777
591	*.Defray
592	*.DEDCryptor
593	*.DecYourData
594	*.DecryptIomega
595	*.DeathRansom
596	*.DeathNote
597	*.DeathHiddenTear v2
598	*.DeathHiddenTear
599	*.Deadly
600	*.DCry 2.0
601	*.Dcrtr
602	*.DavesSmith
603	*.DataKeeper
604	*.DarkoderCryptor
605	*.Dablio
606	*.CXK-NMSL
607	*.CTB-Locker
608	*.CTB-Faker
609	*.CSP Ransomware
610	*.Crystal
611	*.CryPy
612	*.CryptXXX 4.0
613	*.CryptXXX 3.0
614	*.CryptXXX 2.0
615	*.CryptXXX
616	*.CryptoWire
617	*.CryptoWall 4.0
618	*.CryptoWall 3.0
619	*.CryptoWall 2.0
620	*.CryptoViki
621	*.CryptoTorLocker
622	*.CryptoShocker
623	*.CryptoRoger
624	*.CryptorBit
625	*.CryptoPokemon
626	*.CryptoPatronum
627	*.CryptoMix Wallet
628	*.CryptoMix Revenge
629	*.CryptoMix
630	*.CryptoLuck
631	*.CryptoLocky
632	*.CryptoLockerEU
633	*.CryptoLocker3
634	*.CryptoJacky
635	*.CryptoHitman
636	*.CryptoHasYou
637	*.CryptoGod
638	*.CryptoFortress
639	*.CryptoFinancial
640	*.CryptoDevil
641	*.CryptoDefense
642	*.CryptInfinite
643	*.CryptFuck
644	*.CryptConsole3
645	*.CryptConsole
646	*.Crypt0r
647	*.Crypt0L0cker
648	*.Crypt0
649	*.Crypren
650	*.CrypMic
651	*.CryLocker
652	*.CryFile
653	*.Cryakl
654	*.Cripton7zp
655	*.CreamPie
656	*.CradleCore
657	*.Cr1ptT0r
658	*.Cossy
659	*.CorruptCrypt
660	*.CoronaVirus
661	*.Comrade Circle
662	*.Clouded
663	*.CoinVault
664	*.Coin Locker
665	*.CockBlocker
666	*.CmdRansomware
667	*.ClicoCrypter
668	*.ChineseRarypt
669	*.ChinaYunLong
670	*.Chimera
671	*.ChernoLocker
672	*.CerberTear
673	*.Cancer
674	*.id\[*-*\].\[decphob@tuta.io\].eking
675	*.DoppelPaymer
676	*.Bucbi
677	*.Bubble
678	*.BTCamant
679	*.Brazilian Ransomware
680	*.Booyah
681	*.BoooamCrypt
682	*.Blue Blackmail
683	*.Blooper
684	*.BlockFile12
685	*.Blind 2
686	*.Blackout
687	*.BlackKingdom
688	*.BlackHeart
689	*.Black Shades
690	*.Black Feather
691	*.BKRansomware
692	*.Bitshifter
693	*.BitPyLock
694	*.Bitpaymer
695	*.BitCryptor
696	*.BitCrypt 2.0
697	*.BitCrypt
698	*.Bisquilla
699	*.BigBobRoss
700	*.BetaSup
701	*.BB Ransomware
702	*.Basilisque Locker
703	*.Bart v2.0
704	*.BandarChor
705	*.BadRabbit
706	*.BadEncript
707	*.BadBlock
708	.restoreserver
709	*.g8R4rqWIp9
710	*.C4H
711	*.cashdashsentme@protonmail.com
712	*.cov19
713	*.rbs
714	*.C1H
715	*.paradox
716	*.qensvlcbymk
717	*.6be31
718	*.koti
719	*.B2DR
720	*.aZaZeL
721	*.AxCrypter
722	*.AWT
723	*.Avest
724	*.AVCrypt
725	*.AutoWannaCryV2
726	*.AutoLocky
727	*.Atchbo
728	*.Ataware
729	*.ASN1 Encoder
730	*.Arsium
731	*.ArmaLocky
732	*.Argus
733	*.AresCrypt
734	*.ApolloLocker
735	*.ApocalypseVM
736	*.Apocalypse (New Variant)
737	*.Apocalypse
738	*.Anubis
739	*.AnteFrigus
740	*.Annabelle 2.1
741	*.AngryDuck
742	*.Anatova
743	*.Amnesia2
744	*.Alpha
745	*.Alma Locker
746	*.Alfa
747	*.mzlq
748	*.zeronine
749	*.lock2bits
750	*.kupidon
751	*.Lion
752	*.Al-Namrood
753	*.Afrodita
754	*.AES256-06
755	*.AES-Matrix
756	*.AES_KEY_GEN_ASSIST
757	*.AdamLocker
758	*.ACCDFISA v2.0
759	*.ABCLocker
760	*.7ev3n
761	*.HaCk
762	*.24H Ransomware
763	*.4rw5w
764	*.0kilobypt
765	*.vcrypt
766	*.id-*.\[neural.net@tuta.io\].NET
767	*.\[ID-*\]-\[EMAIL-M0rphine@cock.li\].M0rphine
768	*.CrYo.TeOnS
769	*.sqpc
770	*.NEMTY_AJORCUS
771	*.trix
772	*.xraw
773	*.\[Hichkasam@protonmail.com\]\[ID-*\].Void
774	*.id-*.\[Helpsir@rape.lol\].LOL
775	*.zemblax
776	*.Zv7uN
777	*.projectzorgo
778	*.OFFWHITE
779	*.Id-*.\[filerestory@gmail.com\].Crypto
780	*.8be1
781	*.mpal
782	*.GEnc
783	*.geminis3
784	*.pigzqbqnvbu
785	*.carlos
786	*.myblacksun@tuta.io
787	*.rjali@protonmail.ch
788	*.id-*.\[im.online@aol.com\].love$
789	*.love$
790	*.jyqji
791	*.qewe
792	*.id\[*-2589\].\[backup.iso@aol.com\].iso
793	*.lote
794	*.EAIJTP
795	*.builder
796	*.dec
797	*.worcservice@protonmail.ch
798	*.Boruta
799	*.dop
800	*.serpom
801	*.revon
802	*.likud
803	*.CoronaLock
804	*.corona
805	*.*_RSA
806	*.azor
807	*.lezp
808	.KEY0004
809	.dec
810	*.LSOBKMHG
811	*.0D34E0
812	.arrepiante
813	.SARS-CoV-2
814	*.ahegao
815	*.WannaRen
816	*.mbit
817	*.Void
818	*.rhino
819	*.creepy
820	*.eject
821	*.KEY0004
822	*.SARS-CoV-2
823	*.lalo
824	*.Sister
825	*.Cruel
826	*.bukyak
827	*.mpaj
828	*.~~~~
829	*.id-*.\[*\].ccd
830	*.id\[*\].\[*\].revon
831	*.JOPE
832	*.encS
833	*.id-*.\[supermetasploit@aol.com\].MSPLT
834	*.NEMTY_VQLGC72
835	*.ZyNoXiOn
836	*.Email=\[*\]ID=\[*\].Boruta
837	*.id-*.\[bitcoin@email.tg\].ncov
838	*.rogue
839	*.shinya
840	*.encryptedbyBB
841	*.jest
842	*.NEPHILIM
843	*.fcfceee
844	*.miblqugb
845	*.\[*\].\[*\].makop
846	*.mado
847	*.yakuza
848	*.KENS@TUTA.IO
849	*.P4WN3D
850	*.opqz
851	*.KEKW
852	*.njmhqbxu
853	*.\[*\].yakuza
854	*.\[*\].\[*\].shootlock
855	*.npsk
856	*.C-VIR
857	*.lO8s42
858	MZReverenge*
859	*.petruk
860	*.makop
861	*Rec0very*
862	*.iqy
863	*.remk
864	*FDFK*INFO*
865	*.CULEX
866	*.NEFILIM
867	*.\[*\].teslarvng
868	*.ako
869	*.HR
870	*.horseleader
871	*.MZR
872	*.javalocker
873	*.javaencrypt
874	*.daaefc
875	*.voyager
876	*.uk6ge
877	*.ravack
878	*.a6f2t
879	*.foop
880	*.lokd
881	*.CNMHR
882	*.id-*.\[*\].rxx
883	*.FDFK
884	*.vash
885	*.kir
886	*.bigdata
887	*.id\[*\].*.dewar
888	*.anon000
889	*.rezm
890	*.YKUP
891	*.sepsys
892	*.CryptoDarkRubix
893	*.DEMON
894	*.China
895	*.Tsar
896	*.pxj
897	*.pwnd
898	*.brick
899	*.jerry_glanville_data@aol.com
900	*.ragnar_*
901	*.\[paymentbtc@airmail.cc\].Deniz_Kizi
902	*.0x6A0C8
903	*.\[*\].\[test@test.tst\].test
904	*.\[paymentbtc@yahoo.com\].Deniz_Kizi
905	*.\[*\].\[buydecryptor@cock.li\].makop
906	*.mew767
907	*.encryptedL
908	*.networkmaze
909	*.coom
910	*.nppp
911	*.mool
912	*.encryptedS
913	*.iwanttits
914	*.sfile2
915	*.Ouchachia
916	*.id-*.\[black@gytmail.com\].self
917	*.id\[*-2423\].\[jewkeswilmer@aol.com\].deal
918	*.ncov
919	*.blend
920	*.rajar
921	*.Rentyr
922	*.mmnn
923	*.ooss
924	*.cripto
925	*.*.firex3m
926	*.id-*.\[coronavirus@qq.com\].ncov
927	*.id\[*-2720\].\[mr.helper@qq.com\].dewar
928	*.rooe
929	*.*.*.WHY
930	*.*.*.dewar
931	*.ONIX
932	*.egmwv
933	*.btHTIb
934	*.*.parrot
935	*.razor
936	*.#ransomwared
937	*.egmwvm
938	*kremez*
939	*.AnubisCrypt
940	*.desucrpt
941	*.bboo
942	*.moncrypt
943	*.bhacks
944	*.hellomynameisransom
945	*.RYK!
946	*.midwestsurinc
947	*.eaaeee
948	*.Devos
949	*.CONTI
950	*.abarcy
951	*.Email=\[MasterFile001@protonmail.com\]ID=\[*\].sorena
952	*.Iexei8bo
953	*.id\[*\].\[2183313275@qq.com\].Devos
954	*.id-*.\[stopen@firemail.cc\].stop
955	*.id-*.\[grdoks@tutanota.com\].rajar
956	*.ragnar_44027CDE
957	*.heronpiston
958	*.himr
959	*.happythreechoose
960	*.lockbit
961	*.adv
962	*.abiyq
963	*.lasan
964	*.Huy
965	*.alka
966	*.repp
967	*.R2D2
968	*.ENCRYPTED_RSA
969	*.live
970	*.Email=\[Honeylock@protonmail.com\]ID=\[*\].odveta
971	*.id-*.\[05250lock@tutamail.com\].*
972	*.*.\[lucky_top@protonmail.com\].Devos
973	*.cryptopatronum@protonmail.com.enc
974	*.npsg
975	*.un1que
976	*.2NEW
977	*.ragnarok
978	*.btos
979	*.wrar
980	*.*.\[help.me24@protonmail.com\].Z9
981	*.TRSomware\[is_back__New-Algorithm__By_MaMo434376\]
982	*.*.\[theblackarrow@tuta.io\].devil
983	*.al1b1nal1
984	*.devon
985	*.fmk-ta3-7ym
986	*.locker16
987	*.nlocker
988	Ransom*Software*.exe
989	*.topi
990	*.reha
991	*.rams1
992	*.vacv2
993	*.stub
994	*.nosu
995	*.kodc
996	*.payload
997	*.sivo
998	*.picocode#8523
999	*.id-467C780C.\[bitlocker@foxmail.com\].wiki
1000	*.ebal
1001	*.njkwe
1002	*.2heRi1
1003	*.missing
1004	*.Deniz_kizi
1005	*.rag2hdst
1006	*.id\[*-2261\].\[kusachi@cock.li\].Adair
1007	*.hj36MM
1008	*.id-*.\[sumpterzoila@aol.com\].harma
1009	*.bitpy
1010	*.5ss5c
1011	*.\[nochanse@tuta.io\].aleta
1012	*.horsedeal
1013	*.ADHUBLLKA
1014	*.ekans
1015	*.grinch
1016	*.jenkins
1017	*.Indonesia.Cyborg
1018	*.Mkos
1019	*.Cl0p
1020	*.c0hen
1021	*.happy new year
1022	*.DMR
1023	*.somik1
1024	*.bablo
1025	*.2DA-1FF-401
1026	*.clown+
1027	*.slank
1028	*.BDDY
1029	*.cuba
1030	*.WannaScream
1031	*.*.\[decryptfiles@qq.com\].Devon
1032	*.devil
1033	*.\[*\]\[getdataback22@protonmail.com\].AWT
1034	*.id\[*-2396\].\[theonlyoption@qq.com\].Caleb
1035	*.RIDIK
1036	*.icyoaezi
1037	*.dohfzdod
1038	*.zeoticus
1039	*.id\[*-2542\].\[bexonvelia@aol.com\].Dever
1040	*.charmant
1041	*.help.Ransom
1042	*.REBL
1043	*.wiki
1044	*.piny
1045	*.redl
1046	*.id-*.\[admin@spacedatas.com\].ROGER
1047	*.parad1gm
1048	*.Tor+
1049	.dglnl
1050	.ohwqg
1051	.googl
1052	*.59d49
1053	*.Horriblemorning
1054	*.support@anonymous-service.cc.ppdddp
1055	Unusual
1056	*.SaveTheQueenING
1057	*.\[ponce.lorena@aol.com\]
1058	*.*.\[prndssdnrp@mail.fr\].deuce
1059	*.zeppelin
1060	*.nbes
1061	*.Deniz_Kızı
1062	*.id-*.\[asdbtc@aol.com\].asd
1063	*.NEMTY_VFRLXV9
1064	*.ROGER
1065	*.id-*.\[MerlinWebster@aol.com\].harma
1066	*.bobelectron
1067	*.pysa
1068	*.chch
1069	*.MZ434376
1070	.hets
1071	*.Email=\[luciferenc@tutanota.com\]ID=\[*\].odveta
1072	*.Sifrelendi
1073	*.redrum
1074	*.DMR64
1075	*.id-*.\[moncler@tutamail.com\].redrum
1076	*.TMS5
1077	*.encrypted_backup
1078	*.gesd
1079	*.Rooster865qqZ
1080	*.merl
1081	*.MZ173801
1082	*.MaMo434376
1083	*.righ
1084	*.SpartCript
1085	*.b78vi7v6ri66b
1086	*.hets
1087	*.msop
1088	*.id-*.\[backdata.company@aol.com\].ROGER
1089	*.p3d374
1090	*.*.\[helpnetin@protonmail.com\].com
1091	.KRAB
1092	*.id\[*\].\[backcompanyfiles@protonmail.com\].Calum
1093	*.TR
1094	*.MMTeam
1095	*.mapo
1096	*.wvtr0
1097	*.BB4-230-*
1098	*.SaveTheQueen
1099	*.\[crypto7892@gmx.de\].crypto
1100	*.wasted
1101	*.yarraq
1102	*.id\[*-2465\].\[keysfordecryption@airmail.cc\].Calum
1103	*.Calum
1104	*.ciphered
1105	*.*.\[kenny.sarginson@aol.com\].deal
1106	*.zobm
1107	*.2048
1108	*.KAxoAgY
1109	*.*.\[decrypt@files.mn\].angus
1110	*.cr1
1111	*.ninja
1112	*.SySS
1113	*.kr
1114	*.verschlüsselt
1115	*qibfmkeM5*
1116	*Instraction*
1117	*qweasd*
1118	*@sectex*net*
1119	*@cock.lu*
1120	*.COCKROACH
1121	*.nytom
1122	*.nvram
1123	*.grupothermot3k
1124	*.wctc
1125	*.id-*.\[teammarcy10@cock.li\].kharma
1126	*.mbed
1127	*.jbptlio
1128	*.grod
1129	*.NEMTY_VFFXXXX
1130	*.id\[*-2495\].\[agent5305@firemail.cc\].age
1131	*.nhHtFWV
1132	*.kodg
1133	*.VIRUS
1134	USPS_Delivery.doc
1135	*.abcd
1136	.cr1
1137	*.jc
1138	*.\[ID\]*\[ID\]Look
1139	*.ReadTheInstructions
1140	*.peet
1141	*.ABCDEF
1142	*.raldge
1143	*.id-.\[hmdjam@protonmail.com\].harma
1144	*.id-.\[clifieb@tutanota.com\].nvram
1145	*.gоod
1146	*.0riz0n
1147	*.id\[*-2497\].\[octopusdoc@mail.ee\].octopus
1148	*.Rooster865qq
1149	*.46d7k
1150	*.GodLock
1151	*.NEMTY_*
1152	*.sr0yz
1153	*.m3g4c0rtx
1154	*.ex_parvis@aol.com.AIR
1155	*.octopus
1156	*.7jo22z5m
1157	*.lokf
1158	*.mosk
1159	*.mailto\[2Hamlampampom@cock.li\].82a80
1160	*.3v3r1s
1161	*.toec
1162	*.meka
1163	*.petra
1164	*.id-.\[hobbsadelaide@aol.com\].harma
1165	*.g0h8iwj
1166	*.Elder
1167	*.ccryptor
1168	*.sorryforthis
1169	*.sanders4!
1170	*.safe
1171	*.decrypme
1172	*.bot!
1173	*.nakw
1174	*.id-*.\[admin@sectex.net\].bot
1175	*.bot
1176	*.\[cockroach@cock.lu\].COCKROACH
1177	*.*locker*
1178	*.Lazarus+!
1179	*.id\[*-2387\].\[gruzudo@cock.li\].Barak
1180	svchostt.exe
1181	*.newlock
1182	*.breakingbad
1183	*.boroff
1184	*.\[daves.smith@aol.com\]
1185	*.hdmr
1186	*.encryptd
1187	*.JayTHL
1188	*.derp
1189	*.info@sharebyy\[dot\]com
1190	*.info@mymail9\[dot\]com
1191	*.skynet
1192	*.sapphire
1193	*.bguu
1194	*.tgmn
1195	*.Prt6aV9
1196	*.yq75w627
1197	*.kiss
1198	*.mockba
1199	*.coot
1200	*.acuna
1201	*.cxkdata
1202	*.id-*.\[bitlocker@foxmail.com
1203	*.werd
1204	*.sun
1205	*ABAT*INFO*.*
1206	*.calix
1207	!how_to_unlock_your_file.txt
1208	*.nols
1209	*.masked
1210	*.hackdoor
1211	*.money
1212	*.id\[*-2266\].\[decryptbox@airmail.cc\].Adair
1213	*.Angus
1214	*.Caley
1215	*.CASH
1216	*@files.mn*
1217	*structsstructs*
1218	structsstructs.exe
1219	FACT. 8-9-1278104.doc
1220	FA_HLEH3S83AO22WO.doc
